task_id,model_name,split,label,entry_point,libs,meta_parse_error,classical_loc,classical_cyclomatic_complexity,classical_max_nesting_depth,ast_if_count,ast_for_count,ast_while_count,ast_try_count,ast_except_count,ast_return_count,ast_import_count,ast_has_error_handling,align_lib_coverage,align_missing_libs,align_length_ratio,smell_hardcoded_return_funcs,smell_is_very_short,logreg_prob,logreg_pred,lgbm_prob,lgbm_pred
BigCodeBench/323,Claude_3_Sonnet_20240229,instruct,0,task_func,"['numpy', 'collections', 're', 'sklearn']",0,17,8,1,2,0,0,0,0,1,4,0,0.8,1,2.3866,0,0,0.3956349870527477,0,0.4418599021268613,0
BigCodeBench/329,Claude_3_Sonnet_20240229,instruct,0,task_func,"['json', 're', 'os']",0,14,2,2,0,0,0,1,1,1,3,1,1.0,0,1.8943,0,0,0.3933983549671847,0,0.3491467364624432,0
BigCodeBench/333,Claude_3_Sonnet_20240229,instruct,1,task_func,"['random', 'heapq']",0,7,2,0,0,0,0,0,0,1,2,0,1.0,0,2.3578,0,0,0.6214381706766865,1,0.6655436516425335,1
BigCodeBench/335,Claude_3_Sonnet_20240229,instruct,1,task_func,"['queue', 'collections', 'random']",0,15,3,1,0,1,1,0,0,1,3,0,0.5,1,1.1341,0,0,0.6081257022729504,1,0.5399409835921498,1
BigCodeBench/339,Claude_3_Sonnet_20240229,instruct,0,task_func,"['urllib', 'hmac', 'hashlib', 'json']",0,11,2,1,1,0,0,0,0,1,4,0,0.5,1,0.9894,0,0,0.5557328933309762,1,0.5334277408043377,1
BigCodeBench/349,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pandas', 'random']",0,18,2,1,0,1,0,0,0,1,2,0,0.5,1,1.4795,0,0,0.46473528719428536,0,0.44121780542525973,0
BigCodeBench/362,Claude_3_Sonnet_20240229,instruct,1,task_func,"['pandas', 'os']",0,12,3,2,1,0,0,1,1,1,3,1,0.6667,1,2.2804,0,0,0.44287152133426866,0,0.4437498806669011,0
BigCodeBench/364,Claude_3_Sonnet_20240229,instruct,1,task_func,"['pandas', 'sklearn']",0,14,2,1,1,0,0,0,0,1,3,0,0.5,2,1.2721,0,0,0.5567342705552213,1,0.4957998684917295,0
BigCodeBench/369,Claude_3_Sonnet_20240229,instruct,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,18,1,0,0,0,0,0,0,1,3,0,0.75,1,1.8806,0,0,0.48750869915190387,0,0.4871521888404565,0
BigCodeBench/372,Claude_3_Sonnet_20240229,instruct,0,task_func,"['glob', 'docx', 're']",0,13,3,2,0,2,0,0,0,1,3,0,1.0,0,1.0667,0,0,0.4706115936033881,0,0.4984330551534511,0
BigCodeBench/376,Claude_3_Sonnet_20240229,instruct,0,task_func,"['nltk', 'collections', 're']",0,11,3,0,0,0,0,0,0,1,3,0,1.0,0,1.0233,0,0,0.5124282458229383,1,0.5102987920972782,1
BigCodeBench/384,Claude_3_Sonnet_20240229,instruct,1,task_func,"['collections', 'itertools', 'random']",0,27,3,1,0,2,0,0,0,1,3,0,0.6667,1,1.2959,0,0,0.30603910963361364,0,0.373412743506573,0
BigCodeBench/392,Claude_3_Sonnet_20240229,instruct,1,task_func,"['numpy', 'matplotlib']",0,13,2,1,1,0,0,0,0,1,2,0,0.6667,1,1.8912,0,0,0.5828965286239992,1,0.5208204541014948,1
BigCodeBench/407,Claude_3_Sonnet_20240229,instruct,0,task_func,"['csv', 'openpyxl', 'os']",0,13,3,2,0,1,0,0,0,1,3,0,0.3333,2,2.3673,0,0,0.5125526034800663,1,0.511787158171255,1
BigCodeBench/410,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pandas', 'datetime', 'os']",0,18,4,2,2,0,0,1,1,1,3,1,0.75,1,3.0781,0,0,0.3873414928669906,0,0.3592650878152815,0
BigCodeBench/416,Claude_3_Sonnet_20240229,instruct,1,task_func,"['pandas', 'seaborn']",0,14,2,1,1,0,0,0,0,2,3,0,0.6667,1,2.4791,0,0,0.5673195523522053,1,0.4177966005592123,0
BigCodeBench/418,Claude_3_Sonnet_20240229,instruct,1,task_func,"['tensorflow', 'matplotlib', 'sklearn']",0,26,1,0,0,0,0,0,0,1,4,0,0.4,3,1.6895,0,0,0.38779881919086545,0,0.48143933060092814,0
BigCodeBench/432,Claude_3_Sonnet_20240229,instruct,1,task_func,"['scipy', 'seaborn']",0,10,1,0,0,0,0,0,0,1,4,0,0.6667,1,1.0667,0,0,0.5619918234227627,1,0.613826782354231,1
BigCodeBench/437,Claude_3_Sonnet_20240229,instruct,1,task_func,"['pickle', 'os']",0,10,1,1,0,0,0,0,0,1,3,0,0.6667,1,2.2861,0,0,0.5960300631646518,1,0.622895185633477,1
BigCodeBench/440,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pandas', 'numpy', 'sklearn']",0,14,3,1,1,0,0,0,0,1,3,0,0.75,1,1.3021,0,0,0.522674082910158,1,0.496347494994385,0
BigCodeBench/442,Claude_3_Sonnet_20240229,instruct,0,task_func,"['numpy', 'matplotlib', 'sklearn']",0,16,1,0,0,0,0,0,0,1,3,0,0.6,2,0.9313,0,0,0.516997837128695,1,0.5148944912828708,1
BigCodeBench/450,Claude_3_Sonnet_20240229,instruct,0,task_func,"['matplotlib', 'scipy', 'sklearn']",0,21,4,1,2,1,0,0,0,2,3,0,0.75,1,2.253,0,0,0.4530578886929212,0,0.42260492923136705,0
BigCodeBench/451,Claude_3_Sonnet_20240229,instruct,1,task_func,"['sklearn', 'numpy', 'matplotlib', 'seaborn']",0,18,3,1,2,0,0,0,0,1,4,0,0.6,2,1.2267,0,0,0.4973072480151625,0,0.4658681312652838,0
BigCodeBench/452,Claude_3_Sonnet_20240229,instruct,0,task_func,"['numpy', 'sklearn']",0,15,2,1,1,0,0,0,0,1,5,0,0.5,2,2.1197,0,0,0.513917216659227,1,0.47335323412223235,0
BigCodeBench/458,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pandas', 're', 'json']",0,25,3,4,3,0,0,2,2,7,3,1,0.5,3,1.5237,0,0,0.4156567492202297,0,0.28422592334978236,0
BigCodeBench/481,Claude_3_Sonnet_20240229,instruct,1,task_func,"['pandas', 'random', 're']",0,19,2,1,0,1,0,0,0,1,3,0,1.0,0,2.642,0,0,0.44068429643799945,0,0.4185902752510279,0
BigCodeBench/490,Claude_3_Sonnet_20240229,instruct,1,task_func,"['xmltodict', 'json']",0,7,1,1,0,0,0,0,0,1,2,0,0.5,1,1.6054,0,0,0.6406600379642879,1,0.702023124956244,1
BigCodeBench/491,Claude_3_Sonnet_20240229,instruct,0,task_func,"['datetime', 'random', 'matplotlib']",0,26,8,2,2,3,0,0,0,1,3,0,0.6667,1,1.3774,0,0,0.2714691945378962,0,0.302967479156596,0
BigCodeBench/492,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pandas', 'datetime', 'random']",0,30,8,2,3,1,1,0,0,1,3,0,0.4,3,2.544,0,0,0.4475400095009484,0,0.40129575600545225,0
BigCodeBench/499,Claude_3_Sonnet_20240229,instruct,1,task_func,"['io', 'csv', 'xlwt', 'os']",0,16,3,2,0,2,0,0,0,1,4,0,0.5,1,1.2049,0,0,0.41794651688304313,0,0.4588646021818433,0
BigCodeBench/507,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pandas', 'numpy']",0,17,4,1,3,0,0,0,0,3,2,0,1.0,0,1.9882,0,0,0.5650350660402402,1,0.4917890654642529,0
BigCodeBench/510,Claude_3_Sonnet_20240229,instruct,1,task_func,"['difflib', 'gzip']",0,11,1,1,0,0,0,0,0,1,2,0,0.0,1,0.8985,0,0,0.5697348119392031,1,0.5755073330797998,1
BigCodeBench/521,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pandas', 'matplotlib']",0,11,1,0,0,0,0,0,0,1,2,0,0.5,2,0.6995,0,0,0.5965142527984983,1,0.5869557830637072,1
BigCodeBench/523,Claude_3_Sonnet_20240229,instruct,1,task_func,"['pandas', 'matplotlib']",0,20,6,3,2,3,0,0,0,2,2,0,0.6667,1,1.4829,0,0,0.4130746748773656,0,0.31262895426492376,0
BigCodeBench/525,Claude_3_Sonnet_20240229,instruct,1,task_func,"['collections', 'numpy', 'matplotlib', 'json']",0,26,4,2,0,3,0,0,0,1,4,0,0.6667,2,1.3102,0,0,0.2894179338509067,0,0.2794160545465703,0
BigCodeBench/528,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pandas', 'csv', 'collections', 'matplotlib']",0,18,5,1,1,0,0,0,0,1,4,0,0.75,1,1.5287,0,0,0.4067126355727488,0,0.40024563801365104,0
BigCodeBench/533,Claude_3_Sonnet_20240229,instruct,0,task_func,"['secrets', 'base64', 'hashlib', 'numpy']",0,17,4,2,1,0,0,1,1,1,4,1,0.5,1,0.9703,0,0,0.32190356252734975,0,0.3019649982352519,0
BigCodeBench/534,Claude_3_Sonnet_20240229,instruct,1,task_func,"['base64', 'numpy', 'cryptography']",0,28,5,0,0,0,0,0,0,4,4,0,1.0,0,1.7475,0,0,0.2766495153874346,0,0.32852290847941706,0
BigCodeBench/535,Claude_3_Sonnet_20240229,instruct,0,task_func,"['sqlite3', 'numpy', 'random']",0,27,4,1,2,1,0,0,0,1,3,0,0.3333,2,1.2716,0,0,0.3622280702782811,0,0.4108137248748215,0
BigCodeBench/543,Claude_3_Sonnet_20240229,instruct,0,task_func,"['base64', 'os']",0,9,1,0,0,0,0,0,0,1,3,0,0.5,1,1.2735,0,0,0.5921962134353079,1,0.613826782354231,1
BigCodeBench/549,Claude_3_Sonnet_20240229,instruct,1,task_func,"['pandas', 'base64']",0,7,1,0,0,0,0,0,0,1,2,0,0.5,1,1.9544,0,0,0.6431906066466776,1,0.7195400467311512,1
BigCodeBench/555,Claude_3_Sonnet_20240229,instruct,1,task_func,"['pandas', 'numpy', 'matplotlib', 'scipy']",0,15,1,0,0,0,0,0,0,1,4,0,0.8,1,1.2357,0,0,0.5014865453491573,1,0.49236506622569015,0
BigCodeBench/560,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pandas', 'datetime', 'matplotlib']",0,14,2,0,0,0,0,0,0,1,3,0,0.75,1,1.7347,0,0,0.5154180907926161,1,0.4896012395420366,0
BigCodeBench/564,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pytz', 'ctypes', 'os', 'datetime']",0,20,2,2,0,0,0,1,1,2,4,1,0.6667,1,1.2089,0,0,0.313397253847557,0,0.2693107828418605,0
BigCodeBench/571,Claude_3_Sonnet_20240229,instruct,1,task_func,"['pandas', 'inspect']",0,23,12,2,2,1,0,1,1,0,2,1,0.5,1,2.9492,0,0,0.1816225140074695,0,0.29118656572763446,0
BigCodeBench/578,Claude_3_Sonnet_20240229,instruct,1,task_func,"['unicodedata', 'requests']",0,21,5,3,2,1,0,1,1,2,2,1,0.5,1,2.1108,0,0,0.33326976597561153,0,0.335003709076941,0
BigCodeBench/606,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pandas', 'scipy']",0,9,2,1,1,0,0,0,0,1,2,0,0.6667,1,2.8372,0,0,0.6433809212734879,1,0.5758529699589383,1
BigCodeBench/617,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pandas', 'random', 'matplotlib', 're']",0,27,5,1,1,0,0,0,0,1,4,0,0.75,1,1.3824,0,0,0.2970144390681111,0,0.37231678073626445,0
BigCodeBench/621,Claude_3_Sonnet_20240229,instruct,1,task_func,"['matplotlib', 'numpy', 'itertools', 'sklearn']",0,15,1,0,0,0,0,0,0,1,4,0,0.8,1,1.5335,0,0,0.5048911994345661,1,0.49236506622569015,0
BigCodeBench/622,Claude_3_Sonnet_20240229,instruct,1,task_func,"['matplotlib', 'numpy', 'itertools', 'scipy']",0,16,1,0,0,0,0,0,0,1,4,0,1.0,0,1.4555,0,0,0.4782446756664571,0,0.4543540376470361,0
BigCodeBench/628,Claude_3_Sonnet_20240229,instruct,0,task_func,"['math', 'random', 'matplotlib']",0,15,1,0,0,0,0,0,0,1,3,0,0.6667,1,1.4899,0,0,0.5205943628925354,1,0.5417135197952896,1
BigCodeBench/633,Claude_3_Sonnet_20240229,instruct,1,task_func,"['nltk', 're']",0,12,4,1,0,1,0,0,0,1,2,0,1.0,0,1.2194,0,0,0.4897977911076924,0,0.5238793524292614,1
BigCodeBench/641,Claude_3_Sonnet_20240229,instruct,1,task_func,"['pandas', 're', 'os']",0,12,4,3,1,2,0,0,0,1,3,0,1.0,0,1.8132,0,0,0.5045832337869548,1,0.5173298951113519,1
BigCodeBench/642,Claude_3_Sonnet_20240229,instruct,1,task_func,"['hashlib', 're', 'binascii']",0,16,4,4,1,2,0,0,0,1,4,0,1.0,0,1.3122,0,0,0.4278226093818581,0,0.47078666026981214,0
BigCodeBench/654,Claude_3_Sonnet_20240229,instruct,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,21,1,0,0,0,0,0,0,2,3,0,0.75,1,2.5161,0,0,0.46539716736112113,0,0.42687354289853496,0
BigCodeBench/665,Claude_3_Sonnet_20240229,instruct,1,task_func,"['shutil', 'itertools', 'fnmatch', 'os']",0,15,6,3,2,2,0,0,0,1,4,0,0.6667,1,3.6482,0,0,0.4626181760734494,0,0.48541686459752176,0
BigCodeBench/667,Claude_3_Sonnet_20240229,instruct,1,task_func,"['collections', 'heapq']",0,8,2,0,0,0,0,0,0,1,2,0,0.3333,2,1.7492,0,0,0.6193061361628294,1,0.627668585061863,1
BigCodeBench/669,Claude_3_Sonnet_20240229,instruct,1,task_func,"['math', 'itertools']",0,13,3,2,1,1,0,0,0,1,2,0,0.6667,1,1.2031,0,0,0.5443209397064187,1,0.5101358604162937,1
BigCodeBench/672,Claude_3_Sonnet_20240229,instruct,1,task_func,"['csv', 'sys']",0,11,1,1,0,0,0,0,0,0,2,0,0.5,1,1.4431,0,0,0.5786661799787097,1,0.4135975741382646,0
BigCodeBench/675,Claude_3_Sonnet_20240229,instruct,1,task_func,"['random', 'os']",0,16,2,2,0,1,0,0,0,1,3,0,0.5,1,3.4454,0,0,0.4951616891649227,0,0.47300676224269056,0
BigCodeBench/685,Claude_3_Sonnet_20240229,instruct,1,task_func,"['collections', 'itertools']",0,6,1,0,0,0,0,0,0,1,2,0,0.6667,1,0.895,0,0,0.6482814179367138,1,0.7370970728865549,1
BigCodeBench/687,Claude_3_Sonnet_20240229,instruct,0,task_func,"['numpy', 'scipy']",0,7,3,0,0,0,0,0,0,1,2,0,0.5,2,1.0302,0,0,0.6060254098488838,1,0.6689525171287944,1
BigCodeBench/689,Claude_3_Sonnet_20240229,instruct,1,task_func,"['numpy', 'scipy']",0,13,2,1,0,1,0,0,0,1,3,0,1.0,0,2.336,0,0,0.5164479862081474,1,0.5078270289560853,1
BigCodeBench/706,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pandas', 'sklearn']",0,16,1,0,0,0,0,0,0,1,4,0,0.6667,1,1.8904,0,0,0.49218177516727735,0,0.51831910305327,1
BigCodeBench/718,Claude_3_Sonnet_20240229,instruct,1,task_func,"['re', 'numpy', 'scipy']",0,12,4,1,1,0,0,0,0,2,3,0,1.0,0,2.0984,0,0,0.5339690348723669,1,0.4618603154949007,0
BigCodeBench/721,Claude_3_Sonnet_20240229,instruct,1,task_func,"['csv', 'collections', 'os']",0,17,4,2,2,1,0,0,0,3,3,0,0.5,2,1.6029,0,0,0.5212737819110156,1,0.4197178613008269,0
BigCodeBench/730,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pickle', 'os']",0,15,2,2,1,0,0,0,0,2,3,0,0.6667,1,1.5074,0,0,0.5444829742928449,1,0.4119584785985109,0
BigCodeBench/732,Claude_3_Sonnet_20240229,instruct,0,task_func,"['nltk', 'collections', 'string', 're']",0,11,2,0,0,0,0,0,0,1,4,0,1.0,0,1.4514,0,0,0.5210147881388456,1,0.5102987920972782,1
BigCodeBench/735,Claude_3_Sonnet_20240229,instruct,1,task_func,"['numpy', 'itertools']",0,8,1,0,0,0,0,0,0,1,2,0,1.0,0,0.8486,0,0,0.6147669523930068,1,0.5481385464270047,1
BigCodeBench/749,Claude_3_Sonnet_20240229,instruct,1,task_func,"['numpy', 'sklearn']",0,9,1,0,0,0,0,0,0,1,2,0,0.6667,1,1.6502,0,0,0.6193837262529528,1,0.6307792382237004,1
BigCodeBench/752,Claude_3_Sonnet_20240229,instruct,1,task_func,"['pandas', 'numpy', 'sklearn']",0,23,7,1,6,0,0,0,0,1,4,0,0.75,1,1.3174,0,0,0.4621895636417906,0,0.4098921830933682,0
BigCodeBench/760,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pandas', 'numpy', 'codecs', 're', 'datetime']",0,26,6,1,1,0,0,0,0,1,5,0,0.8,1,0.7561,0,0,0.26803041589728793,0,0.3637888452945303,0
BigCodeBench/763,Claude_3_Sonnet_20240229,instruct,0,task_func,"['collections', 'csv', 'numpy', 'json']",0,25,9,3,3,4,0,0,0,1,4,0,0.75,1,2.2061,0,0,0.27804705361343646,0,0.2959846147683001,0
BigCodeBench/779,Claude_3_Sonnet_20240229,instruct,0,task_func,"['shutil', 'os']",0,25,7,4,2,1,0,2,2,2,3,1,0.5,1,1.5707,0,0,0.2249030807088226,0,0.2740978659853682,0
BigCodeBench/788,Claude_3_Sonnet_20240229,instruct,1,task_func,"['scipy', 'heapq']",0,18,4,1,2,0,0,0,0,1,3,0,0.6667,1,2.1646,0,0,0.4882876533523516,0,0.45266247872274334,0
BigCodeBench/809,Claude_3_Sonnet_20240229,instruct,0,task_func,"['numpy', 'sklearn']",0,11,3,2,1,1,0,0,0,1,2,0,0.6667,1,1.3217,0,0,0.5718098872128603,1,0.5366378432302339,1
BigCodeBench/820,Claude_3_Sonnet_20240229,instruct,1,task_func,"['random', 'string']",0,13,5,1,2,1,0,0,0,1,2,0,0.0,1,1.916,0,0,0.5211967451107619,1,0.5178005402342455,1
BigCodeBench/821,Claude_3_Sonnet_20240229,instruct,0,task_func,"['threading', 'time']",0,16,3,1,0,2,0,0,0,2,2,0,0.0,2,0.5905,0,0,0.4633969245248631,0,0.3607599167078267,0
BigCodeBench/828,Claude_3_Sonnet_20240229,instruct,1,task_func,"['shutil', 'errno', 'os']",0,15,3,3,1,0,0,1,1,1,3,1,0.3333,2,1.1982,0,0,0.4019724235065916,0,0.37382766198677736,0
BigCodeBench/840,Claude_3_Sonnet_20240229,instruct,1,task_func,"['pandas', 'numpy']",0,10,3,1,1,0,0,0,0,1,2,0,0.6667,1,1.5973,0,0,0.5954499541893647,1,0.5657168539510298,1
BigCodeBench/844,Claude_3_Sonnet_20240229,instruct,0,task_func,"['faker', 'csv', 'random']",0,20,5,2,2,1,0,0,0,1,3,0,0.0,3,0.5905,0,0,0.4308081482617935,0,0.4590555801009205,0
BigCodeBench/849,Claude_3_Sonnet_20240229,instruct,0,task_func,"['nltk', 'collections', 're']",0,20,4,3,1,2,0,0,0,1,3,0,0.6667,1,2.1645,0,0,0.41242504560822313,0,0.37212845649357995,0
BigCodeBench/851,Claude_3_Sonnet_20240229,instruct,0,task_func,"['re', 'textwrap']",0,14,3,2,1,1,0,0,0,1,2,0,0.5,1,3.2243,0,0,0.5497057682763152,1,0.5078720277220612,1
BigCodeBench/861,Claude_3_Sonnet_20240229,instruct,1,task_func,"['collections', 'random']",0,13,3,2,0,2,0,0,0,1,2,0,0.3333,2,1.4741,0,0,0.5129315915046058,1,0.5095884132083934,1
BigCodeBench/862,Claude_3_Sonnet_20240229,instruct,1,task_func,"['collections', 'random', 'string']",0,11,2,1,0,1,0,0,0,1,3,0,0.3333,2,0.2406,0,0,0.5368990403396263,1,0.569761156078486,1
BigCodeBench/873,Claude_3_Sonnet_20240229,instruct,1,task_func,"['csv', 'os']",0,14,3,2,1,1,0,0,0,1,2,0,0.5,1,0.4794,0,0,0.5184790878638302,1,0.4984780645831269,0
BigCodeBench/878,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pandas', 'sklearn']",0,18,3,1,2,0,0,0,0,1,4,0,0.5,2,0.9934,0,0,0.49199043821206756,0,0.4606570183832362,0
BigCodeBench/888,Claude_3_Sonnet_20240229,instruct,1,task_func,"['pandas', 'os']",0,13,3,1,1,1,0,0,0,1,2,0,0.6667,1,1.6667,0,0,0.5483486087964845,1,0.5101358604162937,1
BigCodeBench/892,Claude_3_Sonnet_20240229,instruct,0,task_func,"['collections', 'random']",0,9,2,1,0,1,0,0,0,1,2,0,0.5,1,1.9505,0,0,0.5884447084652807,1,0.5779409560045146,1
BigCodeBench/893,Claude_3_Sonnet_20240229,instruct,0,task_func,"['datetime', 're']",0,25,4,2,2,1,0,0,0,1,2,0,1.0,0,2.4271,0,0,0.40259223154103146,0,0.4435820863715797,0
BigCodeBench/908,Claude_3_Sonnet_20240229,instruct,1,task_func,"['pandas', 'matplotlib', 're', 'os']",0,16,5,1,0,1,0,0,0,1,4,0,1.0,0,1.5297,0,0,0.37977343925096,0,0.4151117291630922,0
BigCodeBench/910,Claude_3_Sonnet_20240229,instruct,1,task_func,"['numpy', 'matplotlib']",0,20,10,1,1,0,0,0,0,1,2,0,0.6667,1,1.8818,0,0,0.3127477929090769,0,0.3903894752759721,0
BigCodeBench/919,Claude_3_Sonnet_20240229,instruct,1,task_func,"['pandas', 'matplotlib']",0,13,1,0,0,0,0,0,0,1,2,0,0.6667,1,1.2207,0,0,0.5634463577359309,1,0.5714418126440333,1
BigCodeBench/927,Claude_3_Sonnet_20240229,instruct,1,task_func,"['pandas', 'sklearn']",0,8,1,0,0,0,0,0,0,1,2,0,0.6667,1,2.0434,0,0,0.6359776041533187,1,0.6691547877606477,1
BigCodeBench/930,Claude_3_Sonnet_20240229,instruct,0,task_func,"['random', 'string']",0,14,6,1,2,1,0,0,0,2,2,0,0.0,3,1.2504,0,0,0.522843605898525,1,0.5272131666577563,1
BigCodeBench/951,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pandas', 'numpy', 'random']",0,16,3,0,0,0,0,0,0,1,4,0,0.6667,1,1.0115,0,0,0.4355971378496091,0,0.468124384032633,0
BigCodeBench/961,Claude_3_Sonnet_20240229,instruct,1,task_func,"['glob', 'collections', 'os']",0,14,4,1,2,1,0,0,0,1,3,0,0.6667,1,1.7208,0,0,0.5270631499830933,1,0.4921985339683097,0
BigCodeBench/973,Claude_3_Sonnet_20240229,instruct,0,task_func,"['shutil', 'os']",0,20,5,2,2,1,0,0,0,1,2,0,0.3333,2,1.5093,0,0,0.45178427219378003,0,0.41779711478871984,0
BigCodeBench/977,Claude_3_Sonnet_20240229,instruct,0,task_func,"['numpy', 'matplotlib', 'seaborn']",0,17,8,1,4,0,0,0,0,1,3,0,0.6667,1,1.2794,0,0,0.46652763018101084,0,0.5060184495327312,1
BigCodeBench/978,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pandas', 'numpy', 'sklearn']",0,17,4,1,3,0,0,0,0,1,3,0,0.6,2,1.8042,0,0,0.54774268950614,1,0.5329850908856905,1
BigCodeBench/979,Claude_3_Sonnet_20240229,instruct,1,task_func,"['pandas', 'numpy', 'sklearn']",0,20,2,1,1,0,0,0,0,1,4,0,0.75,1,1.5028,0,0,0.4493120092702333,0,0.40349310043878994,0
BigCodeBench/995,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pandas', 'numpy', 'matplotlib', 'os']",0,19,2,1,1,0,0,0,0,1,4,0,0.8,1,1.881,0,0,0.46808794949816435,0,0.41546290715063083,0
BigCodeBench/998,Claude_3_Sonnet_20240229,instruct,0,task_func,"['tarfile', 'urllib', 'hashlib', 'os']",0,26,4,3,1,0,1,1,1,3,4,1,0.5,1,1.6176,0,0,0.3787596193617848,0,0.30149097264072183,0
BigCodeBench/1013,Claude_3_Sonnet_20240229,instruct,0,task_func,"['csv', 'urllib', 'bs4', 'requests']",0,21,3,2,0,2,0,0,0,1,4,0,0.3333,2,2.1929,0,0,0.3781011609211283,0,0.35363815630967305,0
BigCodeBench/1025,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,15,1,0,0,0,0,0,0,1,3,0,0.75,1,1.4363,0,0,0.5221861605844529,1,0.5417135197952896,1
BigCodeBench/1034,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pandas', 'numpy']",0,14,2,1,1,0,0,0,0,2,3,0,0.75,1,2.0686,0,0,0.5648772093165725,1,0.4146709329984479,0
BigCodeBench/1038,Claude_3_Sonnet_20240229,instruct,0,task_func,"['datetime', 'json']",0,17,2,2,0,0,0,1,1,0,3,1,0.5,2,2.3009,0,0,0.37157970690583786,0,0.3225170738805221,0
BigCodeBench/1039,Claude_3_Sonnet_20240229,instruct,0,task_func,"['hashlib', 'os', 'ssl']",0,21,3,3,1,0,0,1,1,3,3,1,0.3333,2,2.882,0,0,0.36454539829791993,0,0.2922578699979664,0
BigCodeBench/1052,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,38,8,2,3,0,0,1,1,5,3,1,0.5,3,1.9361,0,0,0.1783807040062418,0,0.333000525729269,0
BigCodeBench/1053,Claude_3_Sonnet_20240229,instruct,1,task_func,"['pandas', 'matplotlib', 'sklearn']",0,34,6,2,2,0,0,1,2,2,4,1,0.8,1,1.3584,0,0,0.1699202683941572,0,0.26069264148912125,0
BigCodeBench/1058,Claude_3_Sonnet_20240229,instruct,0,task_func,"['matplotlib', 'itertools', 'seaborn']",0,38,2,0,0,0,0,0,0,1,3,0,0.6667,1,1.0624,0,0,0.22258497000356373,0,0.3970140608347428,0
BigCodeBench/1059,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pandas', 'numpy', 'itertools', 'random']",0,31,3,0,0,0,0,0,0,1,4,0,0.75,1,0.8683,0,0,0.258791850003273,0,0.3970140608347428,0
BigCodeBench/1064,Claude_3_Sonnet_20240229,instruct,0,task_func,"['numpy', 'seaborn']",0,13,2,1,0,1,0,0,0,1,3,0,1.0,0,0.9967,0,0,0.501141441860542,1,0.4984330551534511,0
BigCodeBench/1070,Claude_3_Sonnet_20240229,instruct,1,task_func,"['pandas', 'random']",0,12,3,1,0,1,0,0,0,1,2,0,0.3333,2,0.5077,0,0,0.5230437625250959,1,0.5434360736085416,1
BigCodeBench/1071,Claude_3_Sonnet_20240229,instruct,0,task_func,"['itertools', 'numpy', 'matplotlib', 'random']",0,20,3,2,1,1,0,0,0,1,4,0,0.75,1,0.593,0,0,0.40841661447436983,0,0.40349310043878994,0
BigCodeBench/1081,Claude_3_Sonnet_20240229,instruct,0,task_func,"['pandas', 'seaborn']",0,21,4,2,1,0,0,1,1,1,3,1,0.5,2,0.9299,0,0,0.3081485074750139,0,0.2862377857125805,0
BigCodeBench/1086,Claude_3_Sonnet_20240229,instruct,1,task_func,"['pandas', 'numpy', 'random', 'string']",0,13,4,0,0,0,0,0,0,1,4,0,0.5,2,0.737,0,0,0.46189284363909716,0,0.4828533423497759,0
BigCodeBench/1087,Claude_3_Sonnet_20240229,instruct,1,task_func,"['numpy', 'matplotlib', 'scipy']",0,28,2,1,1,0,0,0,0,1,3,0,0.6,2,2.2827,0,0,0.3875270734296473,0,0.4065930398352557,0
BigCodeBench/1092,Claude_3_Sonnet_20240229,instruct,1,task_func,"['ast', 'bs4', 'requests']",0,23,6,5,2,1,0,2,2,2,3,1,0.5,1,1.2291,0,0,0.2595835631394199,0,0.2740978659853682,0
BigCodeBench/1111,Claude_3_Sonnet_20240229,instruct,0,task_func,"['operator', 'collections', 'itertools']",0,23,3,0,0,0,0,0,0,1,3,0,0.6667,1,1.5636,0,0,0.3714395104802316,0,0.3970140608347428,0
BigCodeBench/1113,Claude_3_Sonnet_20240229,instruct,0,task_func,"['csv', 'collections']",0,11,4,4,1,2,0,0,0,1,2,0,0.3333,2,2.4561,0,0,0.5637793220895573,1,0.5571585510018743,1
