task_id,model_name,split,label,entry_point,libs,meta_parse_error,classical_loc,classical_cyclomatic_complexity,classical_max_nesting_depth,ast_if_count,ast_for_count,ast_while_count,ast_try_count,ast_except_count,ast_return_count,ast_import_count,ast_has_error_handling,align_lib_coverage,align_missing_libs,align_length_ratio,smell_hardcoded_return_funcs,smell_placeholder_hits,smell_is_very_short,smell_relative_length,logreg_prob,logreg_pred,lgbm_prob,lgbm_pred,rf_prob,rf_pred
BigCodeBench/788,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['scipy', 'heapq']",0,17,4,1,2,0,0,0,0,1,3,0,1.0,0,0.7278,0,0,0,1.1333,0.4805782291542224,0,0.5420816364183401,1,0.5089219503899646,1
BigCodeBench/809,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['numpy', 'sklearn']",0,12,3,2,1,1,0,0,0,1,2,0,1.0,0,0.6119,0,0,0,1.0909,0.5045641639668704,1,0.6229594159088923,1,0.5559928120845032,1
BigCodeBench/820,WaveCoder_Ultra_6.7B,instruct,1,task_func,"['random', 'string']",0,11,5,1,1,1,0,0,0,1,2,0,1.0,0,0.972,0,0,0,1.0,0.49563509444776127,0,0.5741682286478578,1,0.556515916663846,1
BigCodeBench/821,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['threading', 'time']",0,15,3,1,0,2,0,0,0,1,2,0,1.0,0,0.5768,0,0,0,1.0,0.5197786834369735,1,0.6245749881511274,1,0.5260784170923374,1
BigCodeBench/828,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['shutil', 'errno', 'os']",0,19,5,4,3,0,0,1,1,1,3,1,1.0,0,1.1392,0,1,0,1.1875,0.3602961153017072,0,0.2795864336220244,0,0.3514607252484201,0
BigCodeBench/840,WaveCoder_Ultra_6.7B,instruct,1,task_func,"['pandas', 'numpy']",0,13,3,1,1,0,0,0,0,1,2,0,1.0,0,0.7537,0,0,0,1.3,0.6870647015801028,1,0.5975806942468793,1,0.5442459010456262,1
BigCodeBench/844,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['faker', 'csv', 'random']",0,18,4,2,1,1,0,0,0,1,3,0,1.0,0,0.4696,0,0,0,0.9,0.3956925378115533,0,0.4458252128093962,0,0.4196161744191652,0
BigCodeBench/849,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['nltk', 'collections', 're']",0,19,4,1,0,1,0,0,0,1,3,0,1.0,0,2.0592,0,0,0,1.5833,0.3011221574239235,0,0.18361004264038477,0,0.41843680544959033,0
BigCodeBench/851,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['re', 'textwrap']",0,9,2,0,0,0,0,0,0,1,2,0,1.0,0,1.5327,0,0,0,1.2857,0.6155104636157349,1,0.6668920056419438,1,0.6386696133244043,1
BigCodeBench/861,WaveCoder_Ultra_6.7B,instruct,1,task_func,"['collections', 'random']",0,13,3,2,0,2,0,0,0,1,2,0,1.0,0,0.7746,0,0,0,1.0833,0.527712016293885,1,0.6043370190901616,1,0.5431835674072784,1
BigCodeBench/862,WaveCoder_Ultra_6.7B,instruct,1,task_func,"['collections', 'random', 'string']",0,13,3,1,1,1,0,0,0,1,3,0,1.0,0,0.2774,0,0,0,1.1818,0.580144150551611,1,0.6080535484333995,1,0.5516754873791939,1
BigCodeBench/873,WaveCoder_Ultra_6.7B,instruct,1,task_func,"['csv', 'os']",0,12,5,2,1,1,0,0,0,1,2,0,1.0,0,0.599,0,0,0,0.9231,0.42057666659102366,0,0.4936129805756087,0,0.5355229458371634,1
BigCodeBench/878,WaveCoder_Ultra_6.7B,instruct,1,task_func,"['pandas', 'sklearn']",0,18,3,1,2,0,0,0,0,1,4,0,1.0,0,1.1458,0,0,0,1.0588,0.6904293797258285,1,0.6867866728004238,1,0.48505099157468506,0
BigCodeBench/888,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['pandas', 'os']",0,12,3,2,1,1,0,0,0,1,2,0,1.0,0,2.8078,0,0,0,1.0,0.5217762315221772,1,0.43463333212771815,0,0.5678886064560466,1
BigCodeBench/892,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['collections', 'random']",0,10,4,0,0,0,0,0,0,1,2,0,0.5,1,2.8187,0,0,0,1.25,0.5118816916784762,1,0.42096611710439535,0,0.5206531656428129,1
BigCodeBench/893,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['datetime', 're']",0,22,4,2,2,1,0,0,0,2,2,0,1.0,0,2.244,0,0,0,1.2941,0.3638266477776623,0,0.29223481190432027,0,0.42702204762855395,0
BigCodeBench/908,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['pandas', 'matplotlib', 're', 'os']",0,15,5,3,2,1,0,0,0,1,4,0,1.0,0,1.5603,0,0,0,0.9677,0.36096655874899397,0,0.38846449926326515,0,0.5216839186840041,1
BigCodeBench/910,WaveCoder_Ultra_6.7B,instruct,1,task_func,"['numpy', 'matplotlib']",0,16,5,1,2,0,0,0,0,1,2,0,1.0,0,0.6225,0,0,0,1.0,0.509518908591584,1,0.5007254839966988,1,0.5273756438748317,1
BigCodeBench/919,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['pandas', 'matplotlib']",0,19,5,2,3,1,0,0,0,1,2,0,1.0,0,1.4413,0,0,0,1.3571,0.5413654031688744,1,0.28373674804922017,0,0.46494292806039944,0
BigCodeBench/927,WaveCoder_Ultra_6.7B,instruct,1,task_func,"['pandas', 'sklearn']",0,8,1,0,0,0,0,0,0,1,2,0,1.0,0,1.0651,0,0,0,1.0,0.6453482038791447,1,0.603003067738705,1,0.7037994432537039,1
BigCodeBench/930,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['random', 'string']",0,11,5,1,2,0,0,0,0,1,2,0,1.0,0,0.6514,0,0,0,0.8462,0.4280594773171288,0,0.30582393573485256,0,0.4731710259389221,0
BigCodeBench/951,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['pandas', 'numpy', 'random']",0,26,2,1,0,1,0,0,0,1,4,0,1.0,0,1.248,0,0,0,1.625,0.37155740016772126,0,0.32738833323511446,0,0.41553569163675,0
BigCodeBench/961,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['glob', 'collections', 'os']",0,13,6,1,2,1,0,0,0,1,3,0,1.0,0,0.9664,0,0,0,0.9286,0.4958494276752567,0,0.507122159632061,1,0.5202155526404115,1
BigCodeBench/973,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['shutil', 'os']",0,18,7,2,5,1,0,0,0,1,2,0,1.0,0,1.0359,0,0,0,1.0,0.555328990479112,1,0.47266467510607124,0,0.5517266710016732,1
BigCodeBench/977,WaveCoder_Ultra_6.7B,instruct,1,task_func,"['numpy', 'matplotlib', 'seaborn']",0,20,7,1,4,0,0,0,0,1,3,0,1.0,0,1.6044,0,0,0,1.0526,0.41205802264449104,0,0.3377737275425764,0,0.42319122234474216,0
BigCodeBench/978,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['pandas', 'numpy', 'sklearn']",0,15,3,1,2,0,0,0,0,2,4,0,1.0,0,1.0379,0,0,0,1.0714,0.6772525667036454,1,0.7077370137138632,1,0.45570214637516876,0
BigCodeBench/979,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['pandas', 'numpy', 'sklearn']",0,18,1,0,0,0,0,0,0,1,4,0,1.0,0,1.3198,0,0,0,0.9,0.4730586627589401,0,0.5910771177418394,1,0.45035294385775254,0
BigCodeBench/995,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['pandas', 'numpy', 'matplotlib', 'os']",0,19,2,2,0,0,0,1,1,1,4,1,1.0,0,0.7296,0,0,0,0.95,0.31703034071733627,0,0.3140708309870887,0,0.3781427597643289,0
BigCodeBench/998,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['tarfile', 'urllib', 'hashlib', 'os']",0,22,4,3,2,0,0,1,1,3,4,1,1.0,0,1.4743,0,0,0,0.9362,0.2755887188126807,0,0.4102978123804101,0,0.35294015988772415,0
BigCodeBench/1013,WaveCoder_Ultra_6.7B,instruct,1,task_func,"['csv', 'urllib', 'bs4', 'requests']",0,22,3,3,1,1,0,0,0,1,4,0,1.0,0,2.6499,0,0,0,1.0,0.2289574076286606,0,0.2859042970497783,0,0.42414763012183426,0
BigCodeBench/1025,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,13,1,0,0,0,0,0,0,1,3,0,1.0,0,1.3931,0,0,0,0.9286,0.5491455970495658,1,0.5343782645437444,1,0.5566444574001332,1
BigCodeBench/1034,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['pandas', 'numpy']",0,19,3,1,1,0,0,0,0,2,4,0,1.0,0,1.0175,0,0,0,0.95,0.3713092750313294,0,0.3544375663815637,0,0.39650752152578184,0
BigCodeBench/1038,WaveCoder_Ultra_6.7B,instruct,1,task_func,"['datetime', 'json']",0,8,1,0,0,0,0,0,0,0,3,0,1.0,0,1.2891,0,0,0,0.8,0.5508034361798394,1,0.21018855272212159,0,0.24285298173895187,0
BigCodeBench/1039,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['hashlib', 'os', 'ssl']",0,24,6,7,3,0,1,1,1,3,3,1,1.0,0,1.2838,0,0,0,1.2,0.43558572562525805,0,0.4629883684379621,0,0.297470437923516,0
BigCodeBench/1052,WaveCoder_Ultra_6.7B,instruct,1,task_func,"['pandas', 'matplotlib', 'sklearn']",0,36,7,3,3,0,0,2,2,5,3,1,1.0,0,1.5689,0,0,0,1.125,0.14892933130795766,0,0.32596475015779613,0,0.21334342592127117,0
BigCodeBench/1053,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,28,5,2,2,0,0,1,2,3,3,1,1.0,0,0.749,0,0,0,0.9333,0.20445660460953857,0,0.29797998343084103,0,0.2660587557900702,0
BigCodeBench/1058,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['matplotlib', 'itertools', 'seaborn']",0,33,1,0,0,0,0,0,0,1,3,0,1.0,0,0.778,0,0,0,0.9429,0.17960206135188167,0,0.3551203005794092,0,0.4640731264520726,0
BigCodeBench/1059,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['pandas', 'numpy', 'itertools', 'random']",0,30,2,0,0,0,0,0,0,1,4,0,1.0,0,0.7429,0,0,0,0.9677,0.14913633515417823,0,0.3411178761117834,0,0.4240757934650411,0
BigCodeBench/1064,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['numpy', 'seaborn']",0,9,1,0,0,0,0,0,0,1,3,0,1.0,0,0.591,0,0,0,0.8182,0.548084387516804,1,0.5455760918362139,1,0.49794390078069867,0
BigCodeBench/1070,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['pandas', 'random']",0,12,2,1,0,1,0,0,0,1,2,0,1.0,0,0.7172,0,0,0,1.0,0.43609107860997276,0,0.5216763544062838,1,0.5680194047631333,1
BigCodeBench/1071,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['itertools', 'numpy', 'matplotlib', 'random']",0,15,3,2,1,1,0,0,0,1,4,0,1.0,0,0.4374,0,0,0,0.9375,0.41831626174431863,0,0.4714656656426464,0,0.5483809909555798,1
BigCodeBench/1081,WaveCoder_Ultra_6.7B,instruct,1,task_func,"['pandas', 'seaborn']",0,20,6,2,2,0,0,1,1,1,3,1,1.0,0,0.7878,0,0,0,1.1765,0.4283188560075602,0,0.34532596676928523,0,0.38432643353846224,0
BigCodeBench/1086,WaveCoder_Ultra_6.7B,instruct,1,task_func,"['pandas', 'numpy', 'random', 'string']",0,15,3,0,0,0,0,0,0,3,4,0,1.0,0,0.9695,0,0,0,1.1111,0.6318441857580835,1,0.7225023385237627,1,0.4927505677100973,0
BigCodeBench/1087,WaveCoder_Ultra_6.7B,instruct,1,task_func,"['numpy', 'matplotlib', 'scipy']",0,25,3,1,2,0,0,0,0,1,3,0,1.0,0,1.962,0,0,0,1.0417,0.3396640880093055,0,0.4244419056156547,0,0.4397610348302417,0
BigCodeBench/1092,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['ast', 'bs4', 'requests']",0,23,6,3,2,1,0,2,2,2,3,1,1.0,0,1.653,0,0,0,1.0455,0.1911239778564797,0,0.26577342225202333,0,0.26476683930027906,0
BigCodeBench/1111,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['operator', 'collections', 'itertools']",0,11,3,0,0,0,0,0,0,1,3,0,1.0,0,1.4288,0,0,0,1.1,0.49655714444566296,0,0.23946222880629303,0,0.5747294571616302,1
BigCodeBench/1113,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['csv', 'collections']",0,12,4,4,1,2,0,0,0,1,2,0,1.0,0,1.4764,0,0,0,1.0909,0.5979776634083812,1,0.6581793205338824,1,0.5972899031491512,1
BigCodeBench/1127,WaveCoder_Ultra_6.7B,instruct,0,task_func,"['hashlib', 're', 'os']",0,19,3,2,1,1,0,0,0,3,3,0,1.0,0,1.2692,0,0,0,1.2667,0.506658300835333,1,0.625918136612945,1,0.3948621213858243,0
BigCodeBench/4,CodeLlama_34B_Instruct,instruct,1,task_func,"['collections', 'itertools']",0,7,1,0,0,0,0,0,0,1,2,0,1.0,0,1.0591,0,0,0,1.1667,0.6742220402094863,1,0.5685562874866282,1,0.7671619790711839,1
BigCodeBench/5,CodeLlama_34B_Instruct,instruct,0,task_func,"['math', 'random']",0,7,5,0,0,0,0,0,0,1,2,0,1.0,0,1.2814,0,0,0,0.7,0.5460880545795719,1,0.49879837293477336,0,0.5483268706900863,1
BigCodeBench/13,CodeLlama_34B_Instruct,instruct,0,task_func,"['subprocess', 'ftplib', 'os']",0,20,5,2,0,1,0,1,3,1,3,1,1.0,0,1.5421,0,0,0,0.8333,0.1859008229299819,0,0.13767798662910205,0,0.2165942217343495,0
BigCodeBench/18,CodeLlama_34B_Instruct,instruct,1,task_func,"['glob', 'subprocess', 'random', 'os', 'csv']",0,32,6,3,2,1,0,2,2,5,5,1,1.0,0,1.4478,0,0,0,1.3913,0.15021803492449717,0,0.21816996864331614,0,0.18657321705675717,0
BigCodeBench/32,CodeLlama_34B_Instruct,instruct,0,task_func,"['bs4', 'requests']",0,10,2,1,1,0,0,0,0,2,2,0,1.0,0,1.7768,0,0,0,0.7143,0.5034190562355091,1,0.42771434430960803,0,0.4120743881802148,0
BigCodeBench/34,CodeLlama_34B_Instruct,instruct,0,task_func,"['matplotlib', 're', 'wordcloud']",0,20,3,0,0,0,0,0,0,1,3,0,1.0,0,2.1397,0,0,0,1.5385,0.2861725204424449,0,0.1887748569043599,0,0.42132322473554473,0
BigCodeBench/39,CodeLlama_34B_Instruct,instruct,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,16,1,0,0,0,0,0,0,1,3,0,1.0,0,1.0115,0,0,0,0.9143,0.4340811098487873,0,0.4258690293427537,0,0.4826190747639724,0
BigCodeBench/41,CodeLlama_34B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib', 'scipy']",0,13,1,0,0,0,0,0,0,1,3,0,1.0,0,2.0761,0,0,0,1.0833,0.5997579668266193,1,0.6833672454508932,1,0.5990476023072491,1
BigCodeBench/42,CodeLlama_34B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,14,1,0,0,0,0,0,0,1,3,0,1.0,0,0.6839,0,0,0,0.875,0.5336584911242012,1,0.2499226387018978,0,0.5402847741422356,1
BigCodeBench/49,CodeLlama_34B_Instruct,instruct,0,task_func,"['pandas', 'datetime', 'matplotlib']",0,14,3,1,1,0,0,0,0,1,3,0,1.0,0,1.3258,0,0,0,1.0,0.5059223997139672,1,0.5148357590358001,1,0.5434175651209805,1
BigCodeBench/63,CodeLlama_34B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib']",0,8,1,0,0,0,0,0,0,1,2,0,1.0,0,0.7684,0,0,0,0.8889,0.521556179016295,1,0.5426545496826171,1,0.6263379287969426,1
BigCodeBench/65,CodeLlama_34B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib']",0,26,2,1,0,1,0,0,0,1,2,0,1.0,0,0.8611,0,0,0,2.0,0.41565086403772866,0,0.3453588867735815,0,0.41671486417235715,0
BigCodeBench/76,CodeLlama_34B_Instruct,instruct,0,task_func,"['django', 'string', 'random']",0,15,4,0,0,0,0,0,0,3,3,0,1.0,0,2.3247,0,0,0,1.25,0.605901515849483,1,0.507665969540007,1,0.49669518108011956,0
BigCodeBench/81,CodeLlama_34B_Instruct,instruct,0,task_func,"['flask_restful', 'flask', 'requests']",0,12,1,0,0,0,0,0,0,2,3,0,1.0,0,0.6336,0,0,0,1.0,0.535103116004872,1,0.5901495408925346,1,0.6092270299302376,1
BigCodeBench/93,CodeLlama_34B_Instruct,instruct,0,task_func,"['pandas', 'numpy', 'matplotlib', 'sklearn']",0,13,3,1,1,0,0,0,0,1,4,0,1.0,0,1.9502,0,0,0,0.8125,0.6178892409250173,1,0.5784333989387205,1,0.43043611549294886,0
BigCodeBench/94,CodeLlama_34B_Instruct,instruct,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,14,1,0,0,0,0,0,0,1,3,0,1.0,0,1.2566,0,0,0,1.0,0.6185493232105835,1,0.47491591417131845,0,0.584049897974554,1
BigCodeBench/102,CodeLlama_34B_Instruct,instruct,1,task_func,"['pandas', 'sklearn', 'matplotlib', 'seaborn']",0,10,1,0,0,0,0,0,0,1,4,0,1.0,0,0.7464,0,0,0,0.9091,0.5177524648669535,1,0.5776238134617973,1,0.5907079297560314,1
BigCodeBench/105,CodeLlama_34B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib', 'seaborn']",0,16,4,1,3,0,0,0,0,1,3,0,1.0,0,2.3474,0,0,0,0.8421,0.4203749455761843,0,0.289452415820084,0,0.3803234289851035,0
BigCodeBench/106,CodeLlama_34B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,23,5,1,3,0,0,0,0,1,3,0,1.0,0,2.4345,0,0,0,0.9583,0.38969236595663265,0,0.3642589980756837,0,0.4391239160488504,0
BigCodeBench/112,CodeLlama_34B_Instruct,instruct,1,task_func,"['pandas', 'matplotlib']",0,13,3,1,2,0,0,0,0,1,2,0,1.0,0,1.8531,0,0,0,1.0833,0.5721484221523392,1,0.4429988995880792,0,0.5713582563368752,1
BigCodeBench/117,CodeLlama_34B_Instruct,instruct,0,task_func,"['pandas', 'numpy', 'random']",0,16,8,1,3,0,0,0,0,1,3,0,1.0,0,1.3592,0,0,0,0.8889,0.44481696550534383,0,0.45951062207251675,0,0.4552549421320677,0
BigCodeBench/141,CodeLlama_34B_Instruct,instruct,1,task_func,"['statistics', 'pandas', 'numpy']",0,12,4,1,1,0,0,0,0,1,3,0,1.0,0,1.2615,0,0,0,0.8,0.3551189208763194,0,0.43246437385250763,0,0.45121488080400063,0
BigCodeBench/157,CodeLlama_34B_Instruct,instruct,0,task_func,"['pandas', 'seaborn']",0,15,3,1,2,0,0,0,0,1,4,0,1.0,0,2.2424,0,0,0,1.0,0.4332694188803229,0,0.3767683916994796,0,0.5457891667998938,1
BigCodeBench/161,CodeLlama_34B_Instruct,instruct,0,task_func,"['pandas', 'datetime', 're']",0,19,3,1,1,1,0,0,0,1,3,0,1.0,0,2.4154,0,0,0,0.8261,0.27121905667426127,0,0.22816078135236476,0,0.3539703965358821,0
BigCodeBench/167,CodeLlama_34B_Instruct,instruct,1,task_func,"['pandas', 'random', 'matplotlib']",0,11,3,0,0,0,0,0,0,1,3,0,1.0,0,1.7193,0,0,0,0.9167,0.561934384705608,1,0.586508331237735,1,0.5558937019396933,1
BigCodeBench/177,CodeLlama_34B_Instruct,instruct,0,task_func,"['nltk', 'string', 're']",0,24,10,3,2,3,0,0,0,1,4,0,1.0,0,2.8466,0,0,0,1.4118,0.2576524634333671,0,0.24424700978580574,0,0.28046404277320275,0
BigCodeBench/182,CodeLlama_34B_Instruct,instruct,0,task_func,"['re', 'sklearn']",0,10,1,0,0,0,0,0,0,1,3,0,1.0,0,0.7688,0,0,0,0.9091,0.576604873115218,1,0.49332627836261544,0,0.5928679501279298,1
BigCodeBench/189,CodeLlama_34B_Instruct,instruct,0,task_func,"['re', 'requests', 'json']",0,11,4,2,0,0,0,1,1,2,3,1,1.0,0,0.5698,0,0,0,0.8462,0.35103373573822944,0,0.5377205538427602,1,0.35949118054688983,0
BigCodeBench/205,CodeLlama_34B_Instruct,instruct,0,task_func,"['subprocess', 'multiprocessing']",0,12,3,1,1,0,0,0,0,3,2,0,1.0,0,0.5661,0,0,0,1.0,0.36575475562101445,0,0.23717283172337242,0,0.5323057213739221,1
BigCodeBench/207,CodeLlama_34B_Instruct,instruct,1,task_func,"['re', 'requests']",0,7,1,0,0,0,0,0,0,1,2,0,1.0,0,1.3569,0,0,0,0.7,0.5604388100602997,1,0.5850894097190484,1,0.5961269424978579,1
BigCodeBench/212,CodeLlama_34B_Instruct,instruct,0,task_func,"['operator', 'numpy', 'matplotlib']",0,13,1,0,0,0,0,0,0,1,3,0,1.0,0,1.114,0,0,0,1.0,0.6399458274335268,1,0.577470616388582,1,0.5862538520140437,1
BigCodeBench/214,CodeLlama_34B_Instruct,instruct,0,task_func,"['numpy', 'matplotlib', 'random', 'cv2']",0,12,2,1,1,0,0,0,0,1,4,0,1.0,0,2.0,0,0,0,0.8571,0.5025826749516926,1,0.46310483338164454,0,0.4681079495771216,0
BigCodeBench/216,CodeLlama_34B_Instruct,instruct,0,task_func,"['pandas', 'collections', 'json', 'os']",0,13,5,2,0,1,0,0,0,1,4,0,1.0,0,2.3468,0,0,0,0.8125,0.402618292885049,0,0.40764607819055354,0,0.37885728763180965,0
BigCodeBench/223,CodeLlama_34B_Instruct,instruct,0,task_func,"['pandas', 'sklearn']",0,17,7,2,3,3,0,0,0,1,2,0,1.0,0,1.4664,0,0,0,1.0,0.4611634438974113,0,0.3923605734782291,0,0.47470041957943193,0
BigCodeBench/266,CodeLlama_34B_Instruct,instruct,0,task_func,"['csv', 'collections', 'os']",0,16,3,2,0,2,0,0,0,1,4,0,1.0,0,2.2353,0,0,0,0.8421,0.28886671544441256,0,0.3772337908048451,0,0.32033962097733026,0
BigCodeBench/270,CodeLlama_34B_Instruct,instruct,1,task_func,"['collections', 're']",0,5,1,0,0,0,0,0,0,1,2,0,1.0,0,0.8103,0,0,0,0.8333,0.49355335457254673,0,0.5422856087455478,1,0.6888084619159901,1
BigCodeBench/275,CodeLlama_34B_Instruct,instruct,1,task_func,"['numpy', 'itertools']",0,6,2,1,1,0,0,0,0,1,2,0,1.0,0,1.1775,0,0,0,0.9231,0.6715899373959908,1,0.7359937255751255,1,0.6281871016210423,1
BigCodeBench/277,CodeLlama_34B_Instruct,instruct,1,task_func,"['math', 'random', 'itertools']",0,15,5,2,2,1,0,0,0,2,3,0,1.0,0,0.8813,0,0,0,1.0,0.48799680571457726,0,0.5470969366439556,1,0.45298912732788515,0
BigCodeBench/279,CodeLlama_34B_Instruct,instruct,1,task_func,"['collections', 'random']",0,11,2,1,0,1,0,0,0,1,2,0,1.0,0,1.1497,0,0,0,1.0,0.543637549796023,1,0.5669268789397837,1,0.5679014575319491,1
BigCodeBench/286,CodeLlama_34B_Instruct,instruct,1,task_func,"['csv', 'collections', 'os']",0,19,5,3,2,2,0,0,0,2,3,0,1.0,0,1.9725,0,0,0,0.8636,0.24753150333820426,0,0.2244173185621776,0,0.318271583257672,0
BigCodeBench/287,CodeLlama_34B_Instruct,instruct,1,task_func,"['json', 'collections', 'os']",0,15,4,3,1,2,0,0,0,1,3,0,1.0,0,2.3449,0,0,0,1.0,0.4271393361379475,0,0.3590666313163372,0,0.5478021836619491,1
BigCodeBench/290,CodeLlama_34B_Instruct,instruct,0,task_func,"['nltk', 'collections', 'os']",0,15,6,3,1,1,0,0,0,1,4,0,1.0,0,2.7599,0,0,0,1.0,0.32709925830214637,0,0.38700494811687286,0,0.5150526128251705,1
BigCodeBench/296,CodeLlama_34B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib']",0,12,2,1,1,0,0,0,0,1,2,0,1.0,0,1.7097,0,0,0,0.9231,0.47420337366973353,0,0.42392399088435684,0,0.5447025845163305,1
BigCodeBench/300,CodeLlama_34B_Instruct,instruct,0,task_func,"['pandas', 'matplotlib', 'scipy']",0,17,2,1,1,0,0,0,0,1,3,0,1.0,0,1.8479,0,0,0,1.0,0.42773393280173283,0,0.2810924094232499,0,0.5259027614286365,1
BigCodeBench/301,CodeLlama_34B_Instruct,instruct,0,task_func,"['dateutil', 'math', 'numpy', 'pytz']",0,11,1,0,0,0,0,0,0,1,4,0,1.0,0,1.2281,0,0,0,0.7857,0.5824953980854193,1,0.4943687014155417,0,0.48176732506349057,0
BigCodeBench/311,CodeLlama_34B_Instruct,instruct,0,task_func,"['random', 'numpy', 'scipy']",0,15,4,2,1,1,0,0,0,1,3,0,1.0,0,3.0199,0,0,0,1.0714,0.4447735678646693,0,0.3403348580184617,0,0.5389455764212258,1
BigCodeBench/313,CodeLlama_34B_Instruct,instruct,0,task_func,"['shutil', 'datetime', 're', 'os']",0,18,5,4,3,1,0,0,0,1,4,0,1.0,0,3.2226,0,0,0,0.8182,0.3570838945197266,0,0.2618436818806926,0,0.3669637167467776,0
BigCodeBench/314,CodeLlama_34B_Instruct,instruct,1,task_func,"['http', 'socket', 'ssl']",0,14,2,3,0,0,0,1,1,1,3,1,1.0,0,1.3753,0,0,0,1.0,0.3372289367943562,0,0.39176863587736005,0,0.3441044007172267,0
BigCodeBench/317,CodeLlama_34B_Instruct,instruct,0,task_func,"['numpy', 're', 'sklearn']",0,10,2,0,0,0,0,0,0,1,3,0,1.0,0,1.5995,0,0,0,0.9091,0.4297121183852403,0,0.2798114478366461,0,0.5920375202601472,1
BigCodeBench/323,CodeLlama_34B_Instruct,instruct,0,task_func,"['numpy', 'collections', 're', 'sklearn']",0,14,3,0,0,0,0,0,0,1,4,0,1.0,0,2.0695,0,0,0,0.8235,0.3072766306513706,0,0.2740155906890447,0,0.3994737625802992,0
BigCodeBench/329,CodeLlama_34B_Instruct,instruct,0,task_func,"['json', 're', 'os']",0,11,3,3,1,1,0,0,0,1,3,0,1.0,0,1.3674,0,0,0,0.9167,0.5036782873460987,1,0.4400028023790125,0,0.5338628576631784,1
BigCodeBench/333,CodeLlama_34B_Instruct,instruct,0,task_func,"['random', 'heapq']",0,8,3,1,0,1,0,0,0,1,2,0,1.0,0,2.383,0,0,0,1.3333,0.6900317768857841,1,0.6359477166086973,1,0.6193769864260705,1
BigCodeBench/335,CodeLlama_34B_Instruct,instruct,1,task_func,"['queue', 'collections', 'random']",0,9,2,0,0,0,0,0,0,1,3,0,1.0,0,1.394,0,0,0,1.0,0.7221161453587694,1,0.6872146742646567,1,0.6228907757602449,1
BigCodeBench/339,CodeLlama_34B_Instruct,instruct,1,task_func,"['urllib', 'hmac', 'hashlib', 'json']",0,9,2,1,1,0,0,0,0,1,4,0,1.0,0,0.7383,0,0,0,0.75,0.6078447281982745,1,0.5510951152826424,1,0.4389015660735172,0
BigCodeBench/349,CodeLlama_34B_Instruct,instruct,1,task_func,"['pandas', 'random']",0,17,3,2,0,2,0,0,0,1,2,0,1.0,0,1.4746,0,0,0,1.4167,0.46496783952677373,0,0.2905331222181947,0,0.4549961874484548,0
BigCodeBench/362,CodeLlama_34B_Instruct,instruct,0,task_func,"['pandas', 'os']",0,9,2,1,1,0,0,0,0,1,2,0,1.0,0,1.1058,0,0,0,0.75,0.5466828660446366,1,0.4163487785803879,0,0.4525208488625104,0
BigCodeBench/364,CodeLlama_34B_Instruct,instruct,1,task_func,"['pandas', 'sklearn']",0,12,2,1,1,0,0,0,0,1,3,0,1.0,0,1.5772,0,0,0,0.8571,0.7361714126764494,1,0.6427184508017451,1,0.4750424734920246,0
